8.367346900000000032e-01 8.367346900000000032e-01 4.193942316276874749e+00
8.367346900000000032e-01 -9.591836700000000437e-01 4.277475539914766145e+00
5.918367300000000331e-01 2.244897999999999894e-01 4.491104429643931084e+00
