-9.183673500000000267e-01 -2.653061199999999786e-01 3.858313698263417191e+00
9.591836700000000437e-01 -7.551020400000000299e-01 4.318526102393465571e+00
-9.183673500000000267e-01 8.775510199999999594e-01 4.275198101677585960e+00
1.000000000000000000e+00 1.428571399999999936e-01 3.986454393721211797e+00
-5.102040799999999487e-01 -1.000000000000000000e+00 3.679415033073086594e+00
