-5.102040799999999487e-01 -3.469387800000000022e-01 3.249887528688572669e+00
6.734693899999999456e-01 6.326530599999999893e-01 3.278017251997401349e+00
7.142857099999999626e-01 1.428571399999999936e-01 4.480098976113844778e+00
2.040816000000000158e-02 7.959183699999999861e-01 2.572843029623550493e+00
